MaToHop,DiemToHop,NhomTinhCach,NhomNganh
B00,26.25,I,SuPhamKhoaHocTuNhien
D01,23.75,I,CongNgheThongTin_TruyenThong
D01,22.75,S,SuPhamTiengPhap
D15,25.0,A,NgoaiNgu
D01,22.25,C,CongNgheThongTin_TruyenThong
A01,26.5,I,SuPhamKhoaHocTuNhien
C02,23.75,E,Luat_KinhTe
A00,27.25,I,SuPhamHoaHoc
D15,26.75,A,NgoaiNgu
D14,25.0,A,SuPhamTiengPhap
C01,22.35,I,KyThuat_CongNghe
A00,18.2,I,KhoaHocTuNhien
A01,26.5,I,SuPhamKhoaHocTuNhien
A00,27.25,I,SuPhamVatLy
D01,19.25,I,KhoaHocTuNhien
A00,26.25,I,SuPhamKhoaHocTuNhien
A00,28.5,I,SuPhamHoaHoc
A01,23.75,S,XaHoiNhanVan
D01,20.75,I,NongNghiep_MoiTruong_ThuySan
D01,23.0,I,CongNgheThongTin_TruyenThong
X01,21.25,C,Luat_KinhTe
C01,26.25,S,GiaoDucTieuHoc
A00,21.25,C,CongNgheThongTin_TruyenThong
A00,22.5,R,CongNgheThongTin_TruyenThong
D01,25.75,S,SuPhamTiengPhap
X25,21.25,R,NongNghiep_MoiTruong_ThuySan
D15,25.25,A,NgoaiNgu
A00,16.5,I,NongNghiep_MoiTruong_ThuySan
A00,27.5,I,SuPhamVatLy
A01,27.25,I,SuPhamVatLy
D01,25.75,I,CongNgheThongTin_TruyenThong
B00,28.25,I,SuPhamHoaHoc
A00,28.75,I,SuPhamVatLy
D01,23.0,I,KhoaHocTuNhien
C01,23.5,S,XaHoiNhanVan
D01,25.25,A,NgoaiNgu
A00,27.75,I,SuPhamKhoaHocTuNhien
A01,21.5,I,CongNgheThongTin_TruyenThong
D01,22.5,C,Luat_KinhTe
A01,24.75,I,SuPhamTinHoc
A01,22.35,I,KhoaHocTuNhien
X25,17.75,I,NongNghiep_MoiTruong_ThuySan
D01,16.5,R,NongNghiep_MoiTruong_ThuySan
B00,28.0,I,SuPhamHoaHoc
A01,21.2,R,CongNgheThongTin_TruyenThong
A00,27.25,I,SuPhamVatLy
B00,25.75,I,SuPhamSinhHoc
A00,28.0,I,SuPhamHoaHoc
B00,26.1,I,SuPhamSinhHoc
A01,27.75,I,SuPhamToanHoc
A01,27.75,I,SuPhamToanHoc
A00,27.5,I,SuPhamHoaHoc
B00,26.0,I,SuPhamSinhHoc
A01,16.75,C,KyThuat_CongNghe
A01,24.75,I,SuPhamTinHoc
D01,19.0,I,KhoaHocTuNhien
A00,27.75,S,GiaoDucTieuHoc
D01,23.25,A,NgoaiNgu
A00,26.75,I,SuPhamKhoaHocTuNhien
D01,24.0,A,SuPhamTiengPhap
X01,19.25,E,Luat_KinhTe
X01,20.75,E,Luat_KinhTe
C01,20.75,R,KyThuat_CongNghe
A00,29.25,I,SuPhamToanHoc
C02,25.25,S,XaHoiNhanVan
A01,27.75,I,SuPhamToanHoc
D01,22.25,I,KhoaHocTuNhien
D01,25.5,S,SuPhamTiengPhap
A00,29.5,I,SuPhamToanHoc
D01,24.5,A,NgoaiNgu
A00,26.75,S,GiaoDucTieuHoc
A01,21.35,R,CongNgheThongTin_TruyenThong
D01,26.75,S,GiaoDucTieuHoc
D01,24.0,S,SuPhamTiengPhap
C01,22.5,I,KyThuat_CongNghe
D01,19.75,I,KhoaHocTuNhien
D14,25.25,A,NgoaiNgu
D01,23.5,A,SuPhamTiengPhap
C01,21.6,R,KyThuat_CongNghe
C01,23.25,S,XaHoiNhanVan
A00,27.5,I,SuPhamVatLy
D01,27.25,A,SuPhamTiengAnh
D01,23.5,A,SuPhamTiengPhap
C01,26.75,S,GiaoDucTieuHoc
A00,29.25,I,SuPhamHoaHoc
C01,19.75,C,KyThuat_CongNghe
A00,26.5,I,SuPhamKhoaHocTuNhien
D01,19.1,R,NongNghiep_MoiTruong_ThuySan
C01,25.5,S,XaHoiNhanVan
A00,26.5,S,GiaoDucTieuHoc
C01,24.5,C,Luat_KinhTe
A00,27.25,I,SuPhamVatLy
A00,26.0,I,SuPhamKhoaHocTuNhien
A00,26.25,I,SuPhamKhoaHocTuNhien
A00,27.0,S,GiaoDucTieuHoc
A00,26.5,I,SuPhamKhoaHocTuNhien
X25,19.75,R,NongNghiep_MoiTruong_ThuySan
D15,28.5,A,SuPhamTiengAnh
D01,24.5,A,NgoaiNgu
A00,19.35,R,NongNghiep_MoiTruong_ThuySan
C02,20.0,C,Luat_KinhTe
D01,22.6,I,KhoaHocTuNhien
A01,27.75,I,SuPhamVatLy
X01,20.85,C,Luat_KinhTe
C00,25.25,A,XaHoiNhanVan
C02,26.75,I,KhoaHocTuNhien
A01,26.0,I,SuPhamKhoaHocTuNhien
D01,20.25,C,CongNgheThongTin_TruyenThong
A01,26.75,I,SuPhamKhoaHocTuNhien
D01,23.5,A,SuPhamTiengPhap
B00,26.5,I,SuPhamKhoaHocTuNhien
A00,17.95,I,KyThuat_CongNghe
D01,21.75,I,KhoaHocTuNhien
C01,24.75,C,Luat_KinhTe
A01,16.25,I,KyThuat_CongNghe
D01,23.75,A,NgoaiNgu
D01,25.25,A,NgoaiNgu
C02,23.25,S,XaHoiNhanVan
A00,27.5,I,SuPhamHoaHoc
A01,27.75,I,SuPhamToanHoc
X25,18.85,R,NongNghiep_MoiTruong_ThuySan
A00,27.5,I,SuPhamVatLy
B03,26.5,I,SuPhamSinhHoc
A00,28.0,I,SuPhamHoaHoc
A00,21.85,I,KhoaHocTuNhien
C01,26.5,S,GiaoDucTieuHoc
C01,26.25,S,GiaoDucTieuHoc
D07,28.0,I,SuPhamHoaHoc
D15,29.0,A,SuPhamTiengAnh
A01,26.25,I,SuPhamKhoaHocTuNhien
D01,23.5,A,NgoaiNgu
D14,27.25,S,SuPhamTiengAnh
A00,27.75,I,SuPhamToanHoc
A00,26.25,I,SuPhamKhoaHocTuNhien
B00,26.5,I,SuPhamKhoaHocTuNhien
B00,26.0,I,SuPhamSinhHoc
C01,23.6,S,XaHoiNhanVan
D01,26.25,S,GiaoDucTieuHoc
A01,24.75,I,SuPhamTinHoc
D01,22.5,I,KhoaHocTuNhien
D14,23.25,A,SuPhamTiengPhap
D01,19.0,R,NongNghiep_MoiTruong_ThuySan
C01,26.25,S,GiaoDucTieuHoc
C01,22.6,E,Luat_KinhTe
D01,24.5,A,NgoaiNgu
B00,19.25,I,KhoaHocTuNhien
B00,27.5,I,SuPhamSinhHoc
D01,23.0,S,SuPhamTiengPhap
C02,21.1,I,KhoaHocTuNhien
C01,26.0,S,XaHoiNhanVan
B00,25.75,I,SuPhamSinhHoc
A00,27.0,I,SuPhamKhoaHocTuNhien
C02,17.25,I,KhoaHocTuNhien
D15,24.25,A,NgoaiNgu
B00,25.75,I,SuPhamSinhHoc
A00,27.0,C,CongNgheThongTin_TruyenThong
B03,25.6,I,SuPhamSinhHoc
B00,27.75,I,SuPhamHoaHoc
A00,24.5,E,Luat_KinhTe
D01,26.75,S,GiaoDucTieuHoc
D01,24.5,A,NgoaiNgu
D01,24.0,S,SuPhamTiengPhap
D01,23.75,A,SuPhamTiengPhap
A00,25.5,I,SuPhamTinHoc
B00,27.5,I,SuPhamHoaHoc
D14,24.5,A,NgoaiNgu
A01,23.75,C,CongNgheThongTin_TruyenThong
B00,27.5,I,SuPhamHoaHoc
A01,27.75,I,SuPhamToanHoc
D01,27.0,S,SuPhamTiengAnh
B00,27.25,I,SuPhamHoaHoc
X01,23.0,E,Luat_KinhTe
C01,27.5,S,GiaoDucTieuHoc
D01,23.25,A,XaHoiNhanVan
B00,26.0,I,SuPhamKhoaHocTuNhien
A00,27.5,I,SuPhamVatLy
A00,27.25,I,SuPhamHoaHoc
D01,23.5,A,NgoaiNgu
C02,24.25,A,XaHoiNhanVan
B03,26.25,I,SuPhamSinhHoc
D01,25.0,A,NgoaiNgu
B00,26.75,I,SuPhamSinhHoc
D01,23.75,A,SuPhamTiengPhap
A00,27.25,I,SuPhamHoaHoc
C01,21.0,R,KyThuat_CongNghe
D01,27.25,S,SuPhamTiengAnh
C02,22.0,S,XaHoiNhanVan
C00,22.0,E,Luat_KinhTe
D01,24.5,I,SuPhamTinHoc
D15,27.5,S,SuPhamTiengAnh
A01,27.25,I,SuPhamKhoaHocTuNhien
A00,29.25,I,SuPhamToanHoc
A01,21.5,I,KhoaHocTuNhien
C01,27.5,S,GiaoDucTieuHoc
D01,19.5,R,NongNghiep_MoiTruong_ThuySan
A00,27.25,I,SuPhamVatLy
A01,28.25,I,SuPhamVatLy
D01,23.35,S,XaHoiNhanVan
C02,19.0,C,Luat_KinhTe
C01,26.5,S,GiaoDucTieuHoc
D01,27.0,A,SuPhamTiengAnh
A01,19.1,E,Luat_KinhTe
A00,26.25,S,GiaoDucTieuHoc
A00,28.0,I,SuPhamToanHoc
A01,27.5,I,SuPhamVatLy
A00,27.25,I,SuPhamVatLy
A01,28.75,I,SuPhamVatLy
D01,26.25,I,SuPhamTinHoc
A01,24.75,I,SuPhamTinHoc
B03,26.0,I,SuPhamSinhHoc
D01,23.25,S,SuPhamTiengPhap
C01,22.85,R,KyThuat_CongNghe
A00,15.5,R,NongNghiep_MoiTruong_ThuySan
A00,25.25,I,SuPhamTinHoc
D14,24.0,S,SuPhamTiengPhap
D14,25.0,S,SuPhamTiengPhap
D01,24.5,I,SuPhamTinHoc
A00,27.75,I,SuPhamVatLy
C02,25.25,S,XaHoiNhanVan
C02,20.25,R,NongNghiep_MoiTruong_ThuySan
A01,27.5,I,SuPhamVatLy
A01,27.25,I,SuPhamVatLy
B00,29.5,I,SuPhamSinhHoc
D14,26.75,A,NgoaiNgu
D01,26.25,A,NgoaiNgu
A01,18.5,I,KhoaHocTuNhien
A00,27.5,I,SuPhamVatLy
B00,27.5,I,SuPhamSinhHoc
D01,25.0,I,KhoaHocTuNhien
A00,27.25,I,SuPhamKhoaHocTuNhien
A00,27.25,I,SuPhamVatLy
D01,24.0,A,SuPhamTiengPhap
A01,27.5,I,SuPhamVatLy
X01,23.75,C,Luat_KinhTe
A00,27.5,I,SuPhamKhoaHocTuNhien
A01,25.75,C,KyThuat_CongNghe
A00,27.0,I,SuPhamKhoaHocTuNhien
C01,26.25,S,GiaoDucTieuHoc
A01,27.0,I,SuPhamKhoaHocTuNhien
A00,21.25,R,KyThuat_CongNghe
X25,16.35,R,NongNghiep_MoiTruong_ThuySan
A00,26.75,S,GiaoDucTieuHoc
A00,28.5,I,SuPhamKhoaHocTuNhien
D15,23.25,A,NgoaiNgu
D01,23.25,A,NgoaiNgu
A01,27.75,I,SuPhamToanHoc
A01,26.6,I,SuPhamKhoaHocTuNhien
A01,26.0,I,SuPhamKhoaHocTuNhien
C01,26.25,S,GiaoDucTieuHoc
A00,25.1,I,SuPhamTinHoc
B00,28.25,I,SuPhamHoaHoc
A00,28.0,I,SuPhamHoaHoc
A01,23.5,R,CongNgheThongTin_TruyenThong
D01,19.75,R,CongNgheThongTin_TruyenThong
B00,26.75,I,SuPhamSinhHoc
A00,26.6,S,GiaoDucTieuHoc
C01,26.25,S,GiaoDucTieuHoc
A00,27.25,I,SuPhamHoaHoc
C01,19.25,R,KyThuat_CongNghe
C01,20.35,C,Luat_KinhTe
B03,26.75,I,SuPhamSinhHoc
C01,22.2,R,KyThuat_CongNghe
C01,22.0,A,XaHoiNhanVan
A00,28.0,I,SuPhamToanHoc
A00,28.5,I,SuPhamVatLy
C01,26.25,A,XaHoiNhanVan
B00,28.5,I,SuPhamHoaHoc
D09,23.6,A,NgoaiNgu
B03,23.0,I,KhoaHocTuNhien
A00,26.75,S,GiaoDucTieuHoc
D14,22.5,A,XaHoiNhanVan
D01,21.5,I,KhoaHocTuNhien
A00,28.25,I,SuPhamVatLy
A00,27.25,I,SuPhamHoaHoc
D01,23.6,I,KhoaHocTuNhien
D07,20.1,I,CongNgheThongTin_TruyenThong
A00,21.35,C,CongNgheThongTin_TruyenThong
A00,28.0,I,SuPhamHoaHoc
A01,24.6,C,CongNgheThongTin_TruyenThong
B00,27.5,I,SuPhamHoaHoc
D14,25.25,A,NgoaiNgu
A00,23.85,C,CongNgheThongTin_TruyenThong
D01,25.0,C,CongNgheThongTin_TruyenThong
A00,28.0,I,SuPhamKhoaHocTuNhien
C01,25.5,S,XaHoiNhanVan
A01,25.0,I,SuPhamTinHoc
A00,22.35,C,CongNgheThongTin_TruyenThong
D01,25.75,I,SuPhamTinHoc
D01,18.2,I,KhoaHocTuNhien
D01,24.75,I,SuPhamTinHoc
D01,24.5,I,SuPhamTinHoc
X01,21.5,S,XaHoiNhanVan
D14,27.0,A,SuPhamTiengAnh
A00,24.1,A,XaHoiNhanVan
D01,23.75,A,SuPhamTiengPhap
C02,23.5,A,XaHoiNhanVan
D01,25.1,I,SuPhamTinHoc
C01,27.25,S,GiaoDucTieuHoc
B00,27.0,I,SuPhamSinhHoc
D01,18.35,R,NongNghiep_MoiTruong_ThuySan
D01,23.25,A,NgoaiNgu
C02,21.2,I,KhoaHocTuNhien
D01,26.75,S,GiaoDucTieuHoc
A00,29.25,S,GiaoDucTieuHoc
D01,23.5,A,SuPhamTiengPhap
A00,25.5,I,SuPhamTinHoc
D01,23.0,E,Luat_KinhTe
A00,27.75,I,SuPhamHoaHoc
C01,21.25,C,KyThuat_CongNghe
C01,28.25,S,GiaoDucTieuHoc
A01,27.25,I,SuPhamVatLy
B00,28.75,I,SuPhamSinhHoc
A00,28.0,I,SuPhamToanHoc
A01,23.0,C,Luat_KinhTe
D01,18.6,I,CongNgheThongTin_TruyenThong
D01,19.85,I,KhoaHocTuNhien
D07,20.25,I,NongNghiep_MoiTruong_ThuySan
A01,28.0,I,SuPhamToanHoc
A00,26.5,I,SuPhamKhoaHocTuNhien
D14,25.75,S,SuPhamTiengPhap
C02,23.75,E,Luat_KinhTe
B00,23.1,I,KhoaHocTuNhien
D01,23.25,A,NgoaiNgu
A00,29.5,I,SuPhamVatLy
A00,27.75,I,SuPhamToanHoc
A01,27.25,I,SuPhamVatLy
B00,27.25,I,SuPhamSinhHoc
C01,22.0,E,Luat_KinhTe
B00,27.25,I,SuPhamHoaHoc
A00,27.25,I,SuPhamVatLy
A00,26.35,S,GiaoDucTieuHoc
D15,23.75,A,NgoaiNgu
D01,25.5,A,NgoaiNgu
D09,23.25,A,XaHoiNhanVan
D01,20.85,C,CongNgheThongTin_TruyenThong
A00,29.5,I,SuPhamToanHoc
A00,27.25,I,SuPhamVatLy
X01,20.95,A,XaHoiNhanVan
C01,20.5,I,KyThuat_CongNghe
A01,27.75,I,SuPhamVatLy
B00,26.25,I,SuPhamKhoaHocTuNhien
A00,16.35,R,NongNghiep_MoiTruong_ThuySan
D01,19.5,E,Luat_KinhTe
D14,27.0,S,SuPhamTiengAnh
C01,23.5,C,Luat_KinhTe
D01,20.75,C,Luat_KinhTe
D01,28.5,S,SuPhamTiengAnh
C02,22.75,C,Luat_KinhTe
C01,19.35,C,KyThuat_CongNghe
A00,25.5,I,CongNgheThongTin_TruyenThong
D07,17.85,C,KyThuat_CongNghe
A01,24.0,C,KyThuat_CongNghe
D01,23.25,A,NgoaiNgu
A01,21.0,R,CongNgheThongTin_TruyenThong
D14,27.75,S,SuPhamTiengAnh
A00,28.5,I,SuPhamToanHoc
D01,24.5,I,SuPhamTinHoc
A00,20.35,I,NongNghiep_MoiTruong_ThuySan
A00,26.0,I,SuPhamTinHoc
A00,26.75,I,SuPhamKhoaHocTuNhien
B00,26.0,I,SuPhamSinhHoc
A00,28.0,I,SuPhamToanHoc
D14,24.1,A,NgoaiNgu
A00,27.75,I,SuPhamVatLy
A01,26.5,I,SuPhamKhoaHocTuNhien
A01,24.75,C,KyThuat_CongNghe
D01,20.5,C,CongNgheThongTin_TruyenThong
C02,21.75,E,Luat_KinhTe
A00,27.0,I,SuPhamKhoaHocTuNhien
B00,29.0,I,SuPhamHoaHoc
A00,28.0,I,SuPhamToanHoc
B00,25.75,I,SuPhamSinhHoc
D01,27.0,S,SuPhamTiengAnh
A00,28.0,I,SuPhamVatLy
D14,26.0,S,SuPhamTiengPhap
A01,20.6,I,KhoaHocTuNhien
D01,24.25,S,SuPhamTiengPhap
C01,17.6,I,KyThuat_CongNghe
D01,20.25,C,Luat_KinhTe
A00,27.75,I,SuPhamToanHoc
D14,27.5,A,SuPhamTiengAnh
A00,27.0,I,SuPhamKhoaHocTuNhien
D01,25.25,A,NgoaiNgu
B03,26.75,I,SuPhamSinhHoc
B00,26.0,I,SuPhamSinhHoc
A01,26.0,I,KhoaHocTuNhien
C01,24.25,R,KyThuat_CongNghe
D01,19.0,I,CongNgheThongTin_TruyenThong
A00,27.25,S,GiaoDucTieuHoc
B03,26.25,I,SuPhamSinhHoc
D01,24.25,S,SuPhamTiengPhap
D01,23.5,A,NgoaiNgu
D01,20.35,R,CongNgheThongTin_TruyenThong
A01,20.25,I,KhoaHocTuNhien
D01,25.0,S,SuPhamTiengPhap
A01,23.0,C,CongNgheThongTin_TruyenThong
A00,28.75,I,SuPhamVatLy
A00,28.5,I,SuPhamHoaHoc
D14,27.5,S,SuPhamTiengAnh
D01,21.25,C,CongNgheThongTin_TruyenThong
A00,27.25,I,SuPhamHoaHoc
D01,20.25,I,CongNgheThongTin_TruyenThong
C01,21.75,C,KyThuat_CongNghe
C01,25.5,I,KyThuat_CongNghe
D01,25.5,A,NgoaiNgu
C01,26.25,S,GiaoDucTieuHoc
A00,26.75,S,GiaoDucTieuHoc
D15,28.25,S,SuPhamTiengAnh
B03,25.75,I,SuPhamSinhHoc
A00,25.0,I,SuPhamTinHoc
A00,29.0,I,SuPhamToanHoc
C02,20.0,E,Luat_KinhTe
C02,16.25,I,NongNghiep_MoiTruong_ThuySan
A00,28.5,I,SuPhamVatLy
B00,27.0,I,SuPhamSinhHoc
C01,22.5,A,XaHoiNhanVan
A00,21.25,I,CongNgheThongTin_TruyenThong
D14,27.25,S,SuPhamTiengAnh
C01,25.0,A,XaHoiNhanVan
D01,24.0,A,NgoaiNgu
D01,24.5,A,NgoaiNgu
D01,24.25,I,KhoaHocTuNhien
B00,27.25,I,SuPhamHoaHoc
A00,27.5,I,SuPhamVatLy
A01,22.25,I,CongNgheThongTin_TruyenThong
D15,27.5,A,SuPhamTiengAnh
A00,29.0,I,SuPhamHoaHoc
D01,20.1,C,CongNgheThongTin_TruyenThong
C01,19.75,I,KyThuat_CongNghe
A00,27.5,I,SuPhamVatLy
C01,26.25,S,GiaoDucTieuHoc
C01,16.25,R,KyThuat_CongNghe
C01,20.35,C,KyThuat_CongNghe
A00,27.75,I,SuPhamToanHoc
A00,26.5,S,GiaoDucTieuHoc
D01,25.25,I,SuPhamTinHoc
D01,22.75,C,Luat_KinhTe
C01,26.0,A,XaHoiNhanVan
C02,19.7,R,NongNghiep_MoiTruong_ThuySan
X70,20.1,A,XaHoiNhanVan
D14,23.25,S,SuPhamTiengPhap
C02,22.0,I,NongNghiep_MoiTruong_ThuySan
A00,28.0,I,SuPhamTinHoc
D01,24.25,I,CongNgheThongTin_TruyenThong
C01,26.75,S,GiaoDucTieuHoc
D01,23.5,S,SuPhamTiengPhap
A00,28.25,I,SuPhamToanHoc
A00,27.25,I,SuPhamVatLy
D01,25.5,I,SuPhamTinHoc
C01,24.25,R,KyThuat_CongNghe
C02,21.75,R,NongNghiep_MoiTruong_ThuySan
C00,18.5,C,Luat_KinhTe
D01,23.75,I,KhoaHocTuNhien
C01,26.5,S,GiaoDucTieuHoc
D01,24.5,A,SuPhamTiengPhap
A00,27.0,I,SuPhamKhoaHocTuNhien
A00,27.75,I,SuPhamVatLy
D01,23.35,R,CongNgheThongTin_TruyenThong
A00,27.75,I,SuPhamHoaHoc
D01,21.25,C,Luat_KinhTe
D01,27.25,S,SuPhamTiengAnh
B00,27.5,I,SuPhamSinhHoc
X01,22.5,C,Luat_KinhTe
A01,26.75,I,SuPhamKhoaHocTuNhien
D01,18.5,R,NongNghiep_MoiTruong_ThuySan
D14,23.5,A,NgoaiNgu
A00,28.0,S,GiaoDucTieuHoc
A01,27.75,I,SuPhamTinHoc
A00,24.5,I,SuPhamTinHoc
C01,20.85,C,Luat_KinhTe
C02,24.0,C,Luat_KinhTe
A00,28.25,I,SuPhamHoaHoc
C02,19.25,I,KhoaHocTuNhien
D15,26.0,A,NgoaiNgu
D14,25.25,A,NgoaiNgu
A00,27.25,I,SuPhamVatLy
D01,24.5,I,SuPhamTinHoc
A00,27.5,I,SuPhamVatLy
B00,26.5,I,SuPhamSinhHoc
A00,27.5,I,SuPhamHoaHoc
C01,24.5,S,XaHoiNhanVan
B03,26.0,I,SuPhamSinhHoc
B00,26.0,I,SuPhamKhoaHocTuNhien
D15,24.25,A,NgoaiNgu
A01,20.35,I,CongNgheThongTin_TruyenThong
D14,23.0,A,NgoaiNgu
A00,28.25,I,SuPhamToanHoc
A00,27.25,I,SuPhamKhoaHocTuNhien
C02,18.5,R,NongNghiep_MoiTruong_ThuySan
A00,24.35,R,CongNgheThongTin_TruyenThong
D14,25.25,A,NgoaiNgu
D01,24.25,A,NgoaiNgu
A01,27.0,I,SuPhamKhoaHocTuNhien
A00,24.5,I,SuPhamTinHoc
A01,26.5,I,SuPhamKhoaHocTuNhien
A00,28.0,S,GiaoDucTieuHoc
C01,21.5,C,KyThuat_CongNghe
A00,28.5,I,SuPhamKhoaHocTuNhien
A00,25.5,I,SuPhamTinHoc
B03,25.75,I,SuPhamSinhHoc
B00,26.25,I,SuPhamSinhHoc
D01,26.75,S,GiaoDucTieuHoc
A01,27.25,I,SuPhamKhoaHocTuNhien
A00,26.5,S,GiaoDucTieuHoc
A00,29.5,I,SuPhamVatLy
D14,27.5,A,SuPhamTiengAnh
A00,28.5,I,SuPhamVatLy
D07,20.25,I,KhoaHocTuNhien
A00,27.75,I,SuPhamVatLy
C02,22.0,S,XaHoiNhanVan
A00,27.5,I,SuPhamVatLy
A00,27.75,I,SuPhamHoaHoc
A00,24.5,I,SuPhamTinHoc
D01,24.0,I,KhoaHocTuNhien
D14,22.75,S,SuPhamTiengPhap
A00,27.5,I,SuPhamHoaHoc
D14,22.75,A,SuPhamTiengPhap
D01,22.75,S,SuPhamTiengPhap
D01,20.0,E,Luat_KinhTe
C02,23.25,I,KhoaHocTuNhien
A01,27.5,I,SuPhamVatLy
D14,27.75,S,SuPhamTiengAnh
A00,27.75,I,SuPhamToanHoc
B00,28.25,I,SuPhamHoaHoc
B03,26.25,I,SuPhamSinhHoc
D01,23.5,A,NgoaiNgu
C02,26.75,S,XaHoiNhanVan
D01,23.25,A,NgoaiNgu
A01,28.0,I,SuPhamToanHoc
D01,22.35,I,KhoaHocTuNhien
C01,26.75,S,GiaoDucTieuHoc
D14,23.0,A,NgoaiNgu
C02,20.25,I,KhoaHocTuNhien
A00,27.5,I,SuPhamHoaHoc
B03,26.5,I,SuPhamSinhHoc
C01,20.1,E,Luat_KinhTe
D01,26.25,S,GiaoDucTieuHoc
D01,25.5,S,SuPhamTiengPhap
A00,28.25,I,SuPhamHoaHoc
D01,26.25,I,SuPhamTinHoc
B00,23.0,I,KhoaHocTuNhien
A00,27.25,I,SuPhamHoaHoc
A00,28.0,I,SuPhamHoaHoc
D01,19.25,I,CongNgheThongTin_TruyenThong
C01,21.6,A,XaHoiNhanVan
D01,20.25,E,Luat_KinhTe
A00,26.25,I,SuPhamTinHoc
X01,20.75,C,Luat_KinhTe
A00,29.5,I,SuPhamVatLy
A00,29.0,I,SuPhamToanHoc
A00,27.75,I,SuPhamVatLy
B00,28.0,I,SuPhamHoaHoc
A00,27.75,I,SuPhamVatLy
A00,28.5,I,SuPhamToanHoc
A00,29.0,I,SuPhamToanHoc
D01,23.0,S,SuPhamTiengPhap
C01,27.25,S,GiaoDucTieuHoc
A00,28.0,I,SuPhamVatLy
D01,21.75,R,NongNghiep_MoiTruong_ThuySan
A01,15.7,I,NongNghiep_MoiTruong_ThuySan
B00,28.25,I,SuPhamSinhHoc
A01,28.0,I,SuPhamToanHoc
A00,28.75,I,SuPhamVatLy
D15,27.25,S,SuPhamTiengAnh
A00,27.75,I,SuPhamHoaHoc
D14,26.25,A,NgoaiNgu
A00,29.0,I,SuPhamToanHoc
A00,27.25,I,SuPhamVatLy
B00,26.5,I,SuPhamSinhHoc
D14,26.25,A,NgoaiNgu
A00,20.25,R,CongNgheThongTin_TruyenThong
A00,27.75,I,SuPhamToanHoc
A01,18.0,I,KhoaHocTuNhien
D01,24.5,I,SuPhamTinHoc
B00,27.25,I,SuPhamHoaHoc
A01,20.75,C,Luat_KinhTe
D01,19.1,E,Luat_KinhTe
D01,24.75,A,NgoaiNgu
B00,27.5,I,SuPhamSinhHoc
C01,20.85,C,Luat_KinhTe
C02,26.0,A,XaHoiNhanVan
D01,26.25,S,XaHoiNhanVan
D01,24.25,C,CongNgheThongTin_TruyenThong
C02,22.25,S,XaHoiNhanVan
B00,26.5,I,SuPhamSinhHoc
B00,26.0,I,SuPhamKhoaHocTuNhien
C01,26.75,S,GiaoDucTieuHoc
D01,18.75,C,CongNgheThongTin_TruyenThong
C01,17.5,C,KyThuat_CongNghe
A00,28.75,I,SuPhamVatLy
C01,21.0,R,KyThuat_CongNghe
A01,15.85,I,KyThuat_CongNghe
D01,20.25,I,CongNgheThongTin_TruyenThong
D01,19.0,I,KhoaHocTuNhien
D01,20.5,I,NongNghiep_MoiTruong_ThuySan
D01,23.5,A,SuPhamTiengPhap
A01,28.0,I,SuPhamToanHoc
D01,24.5,I,SuPhamTinHoc
A00,26.25,S,GiaoDucTieuHoc
B00,26.0,I,SuPhamKhoaHocTuNhien
C01,27.25,S,GiaoDucTieuHoc
D15,27.25,A,SuPhamTiengAnh
D01,23.85,S,XaHoiNhanVan
B00,26.25,I,SuPhamKhoaHocTuNhien
D01,22.0,R,NongNghiep_MoiTruong_ThuySan
D01,19.1,C,CongNgheThongTin_TruyenThong
D14,22.75,A,SuPhamTiengPhap
A00,28.0,I,SuPhamVatLy
B03,20.75,I,KhoaHocTuNhien
D01,20.0,C,CongNgheThongTin_TruyenThong
D14,27.5,A,SuPhamTiengAnh
A00,26.25,S,GiaoDucTieuHoc
B00,27.25,I,SuPhamSinhHoc
A00,27.75,I,SuPhamToanHoc
D01,19.25,I,NongNghiep_MoiTruong_ThuySan
A01,24.6,I,SuPhamTinHoc
B03,26.0,I,SuPhamSinhHoc
C02,24.25,S,XaHoiNhanVan
D01,20.5,I,KhoaHocTuNhien
A00,28.25,I,SuPhamToanHoc
A01,27.25,I,SuPhamKhoaHocTuNhien
C02,19.0,I,NongNghiep_MoiTruong_ThuySan
D14,25.5,S,SuPhamTiengPhap
D01,23.35,A,NgoaiNgu
D01,23.75,I,CongNgheThongTin_TruyenThong
A00,27.5,I,SuPhamKhoaHocTuNhien
C01,23.0,I,KyThuat_CongNghe
D15,27.25,S,SuPhamTiengAnh
D01,23.75,I,KhoaHocTuNhien
A01,27.75,I,SuPhamTinHoc
C01,20.5,R,KyThuat_CongNghe
D14,24.25,S,SuPhamTiengPhap
A01,17.5,I,NongNghiep_MoiTruong_ThuySan
D01,22.75,A,SuPhamTiengPhap
D01,23.75,R,CongNgheThongTin_TruyenThong
A00,25.25,I,SuPhamTinHoc
D01,23.75,I,KhoaHocTuNhien
A00,27.5,I,SuPhamHoaHoc
C02,23.1,E,Luat_KinhTe
C01,18.6,I,KyThuat_CongNghe
C01,19.6,C,KyThuat_CongNghe
D07,22.75,C,CongNgheThongTin_TruyenThong
C01,27.25,S,GiaoDucTieuHoc
A01,22.75,I,KhoaHocTuNhien
D01,25.5,I,SuPhamTinHoc
C01,19.25,C,KyThuat_CongNghe
D01,26.75,S,GiaoDucTieuHoc
C02,21.0,I,KhoaHocTuNhien
C01,21.6,E,Luat_KinhTe
A00,27.75,I,SuPhamToanHoc
