MaToHop,DiemToHop,NhomTinhCach,NhomNganh
D14,21.25,S,XaHoiNhanVan
D01,25.5,S,XaHoiNhanVan
D09,24.5,S,XaHoiNhanVan
D14,26.25,S,XaHoiNhanVan
D01,21.25,C,CongNgheThongTin_TruyenThong
D09,20.75,S,XaHoiNhanVan
D14,24.25,S,XaHoiNhanVan
D01,23.25,S,XaHoiNhanVan
D09,20.75,S,XaHoiNhanVan
D14,23.5,S,XaHoiNhanVan
D01,17.85,I,NongNghiep_MoiTruong_ThuySan
D15,20,S,XaHoiNhanVan
D01,26.75,S,XaHoiNhanVan
D09,25.5,S,XaHoiNhanVan
D14,25.75,S,XaHoiNhanVan
D01,18.25,I,NongNghiep_MoiTruong_ThuySan
D09,18,S,XaHoiNhanVan
D14,20.5,S,XaHoiNhanVan
D01,16.85,I,NongNghiep_MoiTruong_ThuySan
D01,22.35,E,Luat_KinhTe
D09,21.6,S,XaHoiNhanVan
D14,24,S,XaHoiNhanVan
D01,18.5,I,KhoaHocTuNhien
D14,20.1,S,XaHoiNhanVan
D01,22.5,E,Luat_KinhTe
D15,23.75,S,XaHoiNhanVan
D01,20.6,I,KhoaHocTuNhien
D15,21.75,S,XaHoiNhanVan
D01,19.75,I,KhoaHocTuNhien
D15,24,S,XaHoiNhanVan
D01,20.75,I,KhoaHocTuNhien
D09,19.1,S,XaHoiNhanVan
D14,20.1,S,XaHoiNhanVan
D01,25.25,S,XaHoiNhanVan
D09,25.75,S,XaHoiNhanVan
D14,26.25,S,XaHoiNhanVan
D01,21.25,C,CongNgheThongTin_TruyenThong
D09,18.5,S,XaHoiNhanVan
D14,21.25,S,XaHoiNhanVan
D01,17.75,I,NongNghiep_MoiTruong_ThuySan
D09,18.25,S,XaHoiNhanVan
D14,21.75,S,XaHoiNhanVan
D01,20.25,I,KhoaHocTuNhien
D09,20,S,XaHoiNhanVan
D14,24.25,S,XaHoiNhanVan
D01,21.75,I,CongNgheThongTin_TruyenThong
D09,20.25,S,XaHoiNhanVan
D14,23,S,XaHoiNhanVan
D01,17.5,I,NongNghiep_MoiTruong_ThuySan
D15,19.5,S,XaHoiNhanVan
D01,17.5,I,NongNghiep_MoiTruong_ThuySan
D15,19.25,S,XaHoiNhanVan
D01,23.25,S,XaHoiNhanVan
D15,26.75,S,XaHoiNhanVan
D01,16.75,I,NongNghiep_MoiTruong_ThuySan
D14,20,S,XaHoiNhanVan
D01,20.75,I,KhoaHocTuNhien
D15,22.25,S,XaHoiNhanVan
D01,24,S,XaHoiNhanVan
D15,26.25,S,XaHoiNhanVan
D01,20.5,I,KhoaHocTuNhien
D15,22.75,S,XaHoiNhanVan
D01,20,I,KhoaHocTuNhien
D15,22.75,S,XaHoiNhanVan
D01,23.5,S,XaHoiNhanVan
D09,23.5,S,XaHoiNhanVan
D14,25.5,S,XaHoiNhanVan
D01,23,E,Luat_KinhTe
D15,23.35,S,XaHoiNhanVan
D01,23.75,S,XaHoiNhanVan
D09,23.75,S,XaHoiNhanVan
D14,24.25,S,XaHoiNhanVan
D01,21.75,I,CongNgheThongTin_TruyenThong
D09,21.5,S,XaHoiNhanVan
D14,24.25,S,XaHoiNhanVan
D01,24.75,S,XaHoiNhanVan
D09,24,S,XaHoiNhanVan
D14,25,S,XaHoiNhanVan
D01,24.5,S,XaHoiNhanVan
D09,24.25,S,XaHoiNhanVan
D14,26.75,S,XaHoiNhanVan
D01,21.25,I,CongNgheThongTin_TruyenThong
D09,20.75,S,XaHoiNhanVan
D14,22.75,S,XaHoiNhanVan
D01,18.1,I,NongNghiep_MoiTruong_ThuySan
D09,19.1,S,XaHoiNhanVan
D14,23.25,S,XaHoiNhanVan
D01,18,I,NongNghiep_MoiTruong_ThuySan
D14,20,S,XaHoiNhanVan
D01,20.1,I,KhoaHocTuNhien
D15,22.25,S,XaHoiNhanVan
D01,16.85,I,NongNghiep_MoiTruong_ThuySan
D14,22.25,S,XaHoiNhanVan
D01,21.25,I,CongNgheThongTin_TruyenThong
D09,20.5,S,XaHoiNhanVan
D14,24.25,S,XaHoiNhanVan
D01,21.5,I,CongNgheThongTin_TruyenThong
D09,20,S,XaHoiNhanVan
D14,23,S,XaHoiNhanVan
D01,22.75,C,Luat_KinhTe
D09,21.5,S,XaHoiNhanVan
D14,25.25,S,XaHoiNhanVan
D01,22,C,Luat_KinhTe
D09,22.25,S,XaHoiNhanVan
D14,25.25,S,XaHoiNhanVan
D01,23.5,S,XaHoiNhanVan
D09,23.5,S,XaHoiNhanVan
D14,23.75,S,XaHoiNhanVan
D01,21.35,I,CongNgheThongTin_TruyenThong
D09,21.85,S,XaHoiNhanVan
D14,24.75,S,XaHoiNhanVan
D01,22.5,E,Luat_KinhTe
D09,21.25,S,XaHoiNhanVan
D14,23,S,XaHoiNhanVan
D01,24.75,S,XaHoiNhanVan
D15,25.5,S,XaHoiNhanVan
D01,20.5,I,KhoaHocTuNhien
D09,18.75,S,XaHoiNhanVan
D14,21.75,S,XaHoiNhanVan
D01,19,I,KhoaHocTuNhien
D15,20.25,S,XaHoiNhanVan
D01,24.5,S,XaHoiNhanVan
D09,23.25,S,XaHoiNhanVan
D14,24,S,XaHoiNhanVan
D01,21.5,C,CongNgheThongTin_TruyenThong
D09,19.5,S,XaHoiNhanVan
D14,22.25,S,XaHoiNhanVan
D01,23,E,Luat_KinhTe
D09,22.1,S,XaHoiNhanVan
D14,23.6,S,XaHoiNhanVan
D01,19.5,I,KhoaHocTuNhien
D15,21.35,S,XaHoiNhanVan
D01,25.25,S,XaHoiNhanVan
D09,25.25,S,XaHoiNhanVan
D14,27,S,XaHoiNhanVan
D01,16.85,I,NongNghiep_MoiTruong_ThuySan
D14,20.25,S,XaHoiNhanVan
D01,23,E,Luat_KinhTe
D09,21.5,S,XaHoiNhanVan
D14,22,S,XaHoiNhanVan
D01,17.5,I,NongNghiep_MoiTruong_ThuySan
D15,20.25,S,XaHoiNhanVan
D01,17.5,I,NongNghiep_MoiTruong_ThuySan
D15,19.1,S,XaHoiNhanVan
X01,23.5,S,XaHoiNhanVan
D01,21.5,C,CongNgheThongTin_TruyenThong
D09,20.5,S,XaHoiNhanVan
D14,23.25,S,XaHoiNhanVan
D01,22.25,E,Luat_KinhTe
D15,23.25,S,XaHoiNhanVan
D01,19.5,I,KhoaHocTuNhien
D15,20.75,S,XaHoiNhanVan
D01,20.75,I,KhoaHocTuNhien
D09,22.75,S,XaHoiNhanVan
D14,23.75,S,XaHoiNhanVan
D01,21.85,E,Luat_KinhTe
D15,20.25,S,XaHoiNhanVan
D01,17.75,I,NongNghiep_MoiTruong_ThuySan
D09,19,S,XaHoiNhanVan
D14,19,S,XaHoiNhanVan
D01,16.5,I,NongNghiep_MoiTruong_ThuySan
D14,18.5,S,XaHoiNhanVan
D01,22.35,C,Luat_KinhTe
D09,21.85,S,XaHoiNhanVan
D14,25.5,S,XaHoiNhanVan
D01,23.5,S,XaHoiNhanVan
D15,24.75,S,XaHoiNhanVan
D01,19.25,I,KhoaHocTuNhien
D09,18,S,XaHoiNhanVan
D14,20.5,S,XaHoiNhanVan
D01,22.1,E,Luat_KinhTe
D09,22.35,S,XaHoiNhanVan
D14,26.5,S,XaHoiNhanVan
X01,24,S,XaHoiNhanVan
D01,21.5,I,CongNgheThongTin_TruyenThong
D09,21.5,S,XaHoiNhanVan
D14,24.75,S,XaHoiNhanVan
D01,18.5,I,KhoaHocTuNhien
D14,18.85,S,XaHoiNhanVan
D01,20.5,I,KhoaHocTuNhien
D15,21,S,XaHoiNhanVan
D01,18.75,I,KhoaHocTuNhien
D09,19.25,S,XaHoiNhanVan
D14,21.75,S,XaHoiNhanVan
D01,16.42,I,NongNghiep_MoiTruong_ThuySan
D15,18.67,S,XaHoiNhanVan
D01,19.75,I,KhoaHocTuNhien
D09,20,S,XaHoiNhanVan
D14,23.25,S,XaHoiNhanVan
D01,19,I,KhoaHocTuNhien
D09,19,S,XaHoiNhanVan
D14,21,S,XaHoiNhanVan
D01,23.85,S,XaHoiNhanVan
D15,26.25,S,XaHoiNhanVan
D01,21.85,C,Luat_KinhTe
D09,20.85,S,XaHoiNhanVan
D14,22.5,S,XaHoiNhanVan
D01,20.5,I,KhoaHocTuNhien
D09,20.75,S,XaHoiNhanVan
D14,23.25,S,XaHoiNhanVan
D01,20.75,I,KhoaHocTuNhien
D15,21.5,S,XaHoiNhanVan
D01,23,C,Luat_KinhTe
D09,21.75,S,XaHoiNhanVan
D14,23.25,S,XaHoiNhanVan
D01,17,I,NongNghiep_MoiTruong_ThuySan
D14,20,S,XaHoiNhanVan
D01,21,I,KhoaHocTuNhien
D09,18.1,S,XaHoiNhanVan
D14,18.85,S,XaHoiNhanVan
A01,21.35,I,CongNgheThongTin_TruyenThong
C01,23.85,S,XaHoiNhanVan
D01,22.5,C,Luat_KinhTe
C01,16,I,KyThuat_CongNghe
X01,19.25,C,Luat_KinhTe
D01,24,S,XaHoiNhanVan
D09,23,S,XaHoiNhanVan
D14,23,S,XaHoiNhanVan
X01,23.75,S,XaHoiNhanVan
D01,21.5,C,CongNgheThongTin_TruyenThong
D09,22.5,S,XaHoiNhanVan
D14,24.5,S,XaHoiNhanVan
D01,20.5,I,KhoaHocTuNhien
D09,18.75,S,XaHoiNhanVan
D14,21.25,S,XaHoiNhanVan
D01,21.5,I,CongNgheThongTin_TruyenThong
D09,21.25,S,XaHoiNhanVan
D14,23,S,XaHoiNhanVan
D01,20,I,KhoaHocTuNhien
D14,18.85,S,XaHoiNhanVan
D01,20.1,I,KhoaHocTuNhien
D09,20.6,S,XaHoiNhanVan
D14,22.25,S,XaHoiNhanVan
D01,19.5,I,KhoaHocTuNhien
D09,18.75,S,XaHoiNhanVan
D14,21.5,S,XaHoiNhanVan
C02,25,S,XaHoiNhanVan
D01,25.5,S,XaHoiNhanVan
D07,25.75,S,XaHoiNhanVan
D01,21.5,I,CongNgheThongTin_TruyenThong
D09,20,S,XaHoiNhanVan
D14,21.75,S,XaHoiNhanVan
D01,21.1,I,KhoaHocTuNhien
D15,20.1,S,XaHoiNhanVan
D01,17.5,I,NongNghiep_MoiTruong_ThuySan
D01,18.75,I,KhoaHocTuNhien
D14,21.25,S,XaHoiNhanVan
D01,25.25,S,XaHoiNhanVan
D09,24.5,S,XaHoiNhanVan
D14,26.75,S,XaHoiNhanVan
D01,24,S,XaHoiNhanVan
D09,22,S,XaHoiNhanVan
D14,24.75,S,XaHoiNhanVan
D01,19.5,I,KhoaHocTuNhien
D09,18.25,S,XaHoiNhanVan
D14,21,S,XaHoiNhanVan
D01,22.75,C,Luat_KinhTe
D09,23,S,XaHoiNhanVan
D14,26.75,S,XaHoiNhanVan
D01,19.75,I,KhoaHocTuNhien
D09,19.25,S,XaHoiNhanVan
D14,21.25,S,XaHoiNhanVan
D01,20.5,I,KhoaHocTuNhien
D09,18.5,S,XaHoiNhanVan
D14,21.5,S,XaHoiNhanVan
D01,23,E,Luat_KinhTe
D09,20.75,S,XaHoiNhanVan
D14,21.75,S,XaHoiNhanVan
D01,21.5,C,CongNgheThongTin_TruyenThong
D09,21.25,S,XaHoiNhanVan
D14,23.25,S,XaHoiNhanVan
D01,23.25,S,XaHoiNhanVan
D09,23.5,S,XaHoiNhanVan
D14,27,S,XaHoiNhanVan
D01,21.5,C,CongNgheThongTin_TruyenThong
D09,21.75,S,XaHoiNhanVan
D14,23.5,S,XaHoiNhanVan
D01,18.7,I,KhoaHocTuNhien
D14,21,S,XaHoiNhanVan
D01,24,S,XaHoiNhanVan
D09,24.5,S,XaHoiNhanVan
D14,25.75,S,XaHoiNhanVan
D01,21.25,C,CongNgheThongTin_TruyenThong
D09,20.25,S,XaHoiNhanVan
D14,24.25,S,XaHoiNhanVan
D01,20.5,I,KhoaHocTuNhien
D14,21.25,S,XaHoiNhanVan
D01,18,I,NongNghiep_MoiTruong_ThuySan
D14,20.75,S,XaHoiNhanVan
D01,19.25,I,KhoaHocTuNhien
D15,18.35,S,XaHoiNhanVan
A01,21.45,C,CongNgheThongTin_TruyenThong
C01,20.95,C,Luat_KinhTe
D01,25.25,S,XaHoiNhanVan
A01,17.95,R,KyThuat_CongNghe
C01,18.95,R,KyThuat_CongNghe
D01,21.35,I,CongNgheThongTin_TruyenThong
D01,20.75,I,KhoaHocTuNhien
D09,18.75,S,XaHoiNhanVan
D14,21.5,S,XaHoiNhanVan
D01,22.5,E,Luat_KinhTe
D09,21.5,S,XaHoiNhanVan
D14,25,S,XaHoiNhanVan
D01,24,S,XaHoiNhanVan
D09,21,S,XaHoiNhanVan
D14,23,S,XaHoiNhanVan
D01,20,I,KhoaHocTuNhien
D09,19.35,S,XaHoiNhanVan
D14,20.6,S,XaHoiNhanVan
D01,19.75,I,KhoaHocTuNhien
D09,19.5,S,XaHoiNhanVan
D14,24,S,XaHoiNhanVan
D01,22.25,C,Luat_KinhTe
D09,21.25,S,XaHoiNhanVan
D14,22.75,S,XaHoiNhanVan
D01,22.25,E,Luat_KinhTe
D09,22,S,XaHoiNhanVan
D14,23.25,S,XaHoiNhanVan
D01,15.85,I,NongNghiep_MoiTruong_ThuySan
D14,19.1,S,XaHoiNhanVan
D01,22.75,C,Luat_KinhTe
D15,24.25,S,XaHoiNhanVan
D01,19.85,I,KhoaHocTuNhien
D09,20.35,S,XaHoiNhanVan
D14,25,S,XaHoiNhanVan
D01,20.25,I,KhoaHocTuNhien
D15,21.25,S,XaHoiNhanVan
D01,19.25,I,KhoaHocTuNhien
D15,20,S,XaHoiNhanVan
D01,20.1,I,KhoaHocTuNhien
D09,18.85,S,XaHoiNhanVan
D14,22.25,S,XaHoiNhanVan
D01,20.5,I,KhoaHocTuNhien
D15,21,S,XaHoiNhanVan
D01,17.75,I,NongNghiep_MoiTruong_ThuySan
D14,20.6,S,XaHoiNhanVan
C01,15.1,I,KyThuat_CongNghe
X01,20.25,C,Luat_KinhTe
D01,21.25,C,CongNgheThongTin_TruyenThong
D15,21.75,S,XaHoiNhanVan
D01,23.25,S,XaHoiNhanVan
D09,24.25,S,XaHoiNhanVan
D14,24.75,S,XaHoiNhanVan
D01,19.75,I,KhoaHocTuNhien
D09,18.5,S,XaHoiNhanVan
D14,20.25,S,XaHoiNhanVan
D01,26,S,XaHoiNhanVan
D09,25.35,S,XaHoiNhanVan
D14,26.1,S,XaHoiNhanVan
D01,20.5,I,KhoaHocTuNhien
D15,23.75,S,XaHoiNhanVan
D01,20.25,I,KhoaHocTuNhien
D15,22,S,XaHoiNhanVan
D01,18.6,I,KhoaHocTuNhien
D09,18.85,S,XaHoiNhanVan
D14,20,S,XaHoiNhanVan
D01,20.25,I,KhoaHocTuNhien
D09,18.75,S,XaHoiNhanVan
D14,20.5,S,XaHoiNhanVan
D01,19.5,I,KhoaHocTuNhien
D09,19.25,S,XaHoiNhanVan
D14,21.25,S,XaHoiNhanVan
D01,22.25,C,Luat_KinhTe
D09,20.5,S,XaHoiNhanVan
D14,22,S,XaHoiNhanVan
D01,22.25,E,Luat_KinhTe
D09,21.75,S,XaHoiNhanVan
D14,23.75,S,XaHoiNhanVan
D01,21.85,E,Luat_KinhTe
D09,22.1,S,XaHoiNhanVan
D14,24.25,S,XaHoiNhanVan
D01,19.25,I,KhoaHocTuNhien
D14,19.1,S,XaHoiNhanVan
D01,22.6,C,Luat_KinhTe
D15,25.75,S,XaHoiNhanVan
D01,17.5,I,NongNghiep_MoiTruong_ThuySan
D14,20.75,S,XaHoiNhanVan
D01,20.35,I,KhoaHocTuNhien
D09,19.35,S,XaHoiNhanVan
D14,22.5,S,XaHoiNhanVan
D01,21.25,C,CongNgheThongTin_TruyenThong
D09,20.25,S,XaHoiNhanVan
D14,23.25,S,XaHoiNhanVan
D01,21.25,C,CongNgheThongTin_TruyenThong
D09,19.5,S,XaHoiNhanVan
D14,22.25,S,XaHoiNhanVan
D01,21.75,C,CongNgheThongTin_TruyenThong
D15,24,S,XaHoiNhanVan
D01,22.25,C,Luat_KinhTe
D09,21,S,XaHoiNhanVan
D14,24.75,S,XaHoiNhanVan
D01,20.1,I,KhoaHocTuNhien
D15,22,S,XaHoiNhanVan
D01,20.5,I,KhoaHocTuNhien
D09,20.5,S,XaHoiNhanVan
D14,22.25,S,XaHoiNhanVan
D01,24.25,S,XaHoiNhanVan
D09,23.5,S,XaHoiNhanVan
D14,26.25,S,XaHoiNhanVan
D01,20.5,I,KhoaHocTuNhien
D15,21.1,S,XaHoiNhanVan
D01,20.25,I,KhoaHocTuNhien
D15,21.25,S,XaHoiNhanVan
A00,17.45,R,KyThuat_CongNghe
C01,21,E,Luat_KinhTe
C02,18.2,I,NongNghiep_MoiTruong_ThuySan
A00,28,S,XaHoiNhanVan
C01,25.5,S,XaHoiNhanVan
C02,25,S,XaHoiNhanVan
A00,25.25,S,XaHoiNhanVan
C01,23.5,S,XaHoiNhanVan
C02,23.75,S,XaHoiNhanVan
A00,24.75,S,XaHoiNhanVan
C01,24.25,S,XaHoiNhanVan
C02,23.5,S,XaHoiNhanVan
A00,21.75,C,CongNgheThongTin_TruyenThong
C01,20.5,R,KyThuat_CongNghe
C02,20.75,I,KhoaHocTuNhien
C00,23.5,S,XaHoiNhanVan
A00,21.25,I,CongNgheThongTin_TruyenThong
C01,22.25,C,Luat_KinhTe
C02,22.25,C,Luat_KinhTe
D01,16.35,I,NongNghiep_MoiTruong_ThuySan
D14,20.25,S,XaHoiNhanVan
A00,18.85,R,KyThuat_CongNghe
C01,19.6,I,KyThuat_CongNghe
C02,17.6,I,NongNghiep_MoiTruong_ThuySan
A00,23.5,S,XaHoiNhanVan
C01,23,E,Luat_KinhTe
C02,23,C,Luat_KinhTe
A00,27,S,XaHoiNhanVan
C01,25.75,S,XaHoiNhanVan
C02,25.75,S,XaHoiNhanVan
A00,18.7,C,KyThuat_CongNghe
C01,21.1,E,Luat_KinhTe
C02,19.1,I,KhoaHocTuNhien
A00,19.35,I,KyThuat_CongNghe
C01,22.5,E,Luat_KinhTe
C02,21.1,I,KhoaHocTuNhien
C00,21.75,C,Luat_KinhTe
A00,25.75,S,XaHoiNhanVan
C01,26.5,S,XaHoiNhanVan
C02,25.25,S,XaHoiNhanVan
A00,16.6,I,NongNghiep_MoiTruong_ThuySan
C01,22,C,Luat_KinhTe
C02,18.35,I,KhoaHocTuNhien
A00,25.75,S,XaHoiNhanVan
C01,25.75,S,XaHoiNhanVan
C02,24.5,S,XaHoiNhanVan
A01,18.35,C,KyThuat_CongNghe
C01,21.1,C,Luat_KinhTe
D01,20.5,I,KhoaHocTuNhien
A00,25,S,XaHoiNhanVan
C01,26.5,S,XaHoiNhanVan
C02,25.5,S,XaHoiNhanVan
C00,17.85,S,XaHoiNhanVan
A00,23.75,S,XaHoiNhanVan
C01,24.5,S,XaHoiNhanVan
C02,24.75,S,XaHoiNhanVan
C00,18.05,S,XaHoiNhanVan
D01,18,I,NongNghiep_MoiTruong_ThuySan
A00,25.5,S,XaHoiNhanVan
C01,25.25,S,XaHoiNhanVan
C02,24.5,S,XaHoiNhanVan
D01,15.5,I,NongNghiep_MoiTruong_ThuySan
D15,20,S,XaHoiNhanVan
C00,18.5,C,Luat_KinhTe
D01,23.25,S,XaHoiNhanVan
C00,24.5,S,XaHoiNhanVan
A00,26,S,XaHoiNhanVan
C01,24.75,S,XaHoiNhanVan
C02,24.25,S,XaHoiNhanVan
A00,25,S,XaHoiNhanVan
C01,24,S,XaHoiNhanVan
C02,23.5,S,XaHoiNhanVan
A00,26.75,S,XaHoiNhanVan
C01,25.75,S,XaHoiNhanVan
C02,26.5,S,XaHoiNhanVan
A00,25.25,S,XaHoiNhanVan
C01,24.25,S,XaHoiNhanVan
C02,23.5,S,XaHoiNhanVan
A00,22.75,E,Luat_KinhTe
C01,23,E,Luat_KinhTe
C02,22.75,C,Luat_KinhTe
A00,16.25,I,NongNghiep_MoiTruong_ThuySan
C01,17,R,KyThuat_CongNghe
C02,15.25,I,NongNghiep_MoiTruong_ThuySan
A00,20,R,KyThuat_CongNghe
C01,19,C,KyThuat_CongNghe
C02,19.5,I,KhoaHocTuNhien
A00,19.25,R,KyThuat_CongNghe
C01,19,I,KyThuat_CongNghe
C02,19,I,KhoaHocTuNhien
A00,19,I,KyThuat_CongNghe
C01,21,C,Luat_KinhTe
C02,18.75,I,KhoaHocTuNhien
B00,19.75,R,KyThuat_CongNghe
A00,24.25,S,XaHoiNhanVan
C01,23,C,Luat_KinhTe
C02,21.75,E,Luat_KinhTe
A00,17.35,I,NongNghiep_MoiTruong_ThuySan
C01,18.6,R,KyThuat_CongNghe
C02,17.25,I,NongNghiep_MoiTruong_ThuySan
A00,21.85,C,Luat_KinhTe
C01,20.35,I,KyThuat_CongNghe
C02,18.75,I,KhoaHocTuNhien
A00,24.35,S,XaHoiNhanVan
C01,22.6,E,Luat_KinhTe
C02,24.25,S,XaHoiNhanVan
A00,21.85,E,Luat_KinhTe
C01,19.6,C,KyThuat_CongNghe
C02,19.35,I,KhoaHocTuNhien
A00,19.75,I,KyThuat_CongNghe
C01,20.75,E,Luat_KinhTe
C02,19.5,I,KhoaHocTuNhien
A00,19.25,R,KyThuat_CongNghe
C01,20,R,KyThuat_CongNghe
C02,20.25,I,KhoaHocTuNhien
A00,22.85,C,Luat_KinhTe
C01,23.35,S,XaHoiNhanVan
C02,25,S,XaHoiNhanVan
D01,17.1,I,NongNghiep_MoiTruong_ThuySan
D15,19,S,XaHoiNhanVan
C01,17.1,C,KyThuat_CongNghe
C02,15.45,I,NongNghiep_MoiTruong_ThuySan
C00,22.25,C,Luat_KinhTe
A00,26.75,S,XaHoiNhanVan
C01,25.5,S,XaHoiNhanVan
C02,24.75,S,XaHoiNhanVan
C00,18.75,C,Luat_KinhTe
A00,23,C,Luat_KinhTe
C01,23.75,S,XaHoiNhanVan
C02,23.25,S,XaHoiNhanVan
A00,25.25,S,XaHoiNhanVan
C01,23.25,S,XaHoiNhanVan
C02,21,I,KhoaHocTuNhien
A01,16.35,I,NongNghiep_MoiTruong_ThuySan
A00,19.2,R,KyThuat_CongNghe
C01,19.35,R,KyThuat_CongNghe
C02,18.6,I,KhoaHocTuNhien
A00,19.5,C,KyThuat_CongNghe
C01,23,E,Luat_KinhTe
C02,21.25,I,KhoaHocTuNhien
A00,23.25,S,XaHoiNhanVan
C01,25.75,S,XaHoiNhanVan
C02,22.5,E,Luat_KinhTe
A00,24.5,S,XaHoiNhanVan
C01,25.25,S,XaHoiNhanVan
C02,24.25,S,XaHoiNhanVan
A00,23.25,S,XaHoiNhanVan
C01,23.25,S,XaHoiNhanVan
C02,22.75,C,Luat_KinhTe
C01,18.5,I,KyThuat_CongNghe
C02,15.6,I,NongNghiep_MoiTruong_ThuySan
C00,20.5,E,Luat_KinhTe
A00,23,E,Luat_KinhTe
C01,19.5,C,KyThuat_CongNghe
C02,22,E,Luat_KinhTe
A00,21.35,C,CongNgheThongTin_TruyenThong
C01,21.6,C,Luat_KinhTe
C02,21.35,I,KhoaHocTuNhien
C00,23.5,S,XaHoiNhanVan
A00,18,I,KyThuat_CongNghe
C01,19.5,I,KyThuat_CongNghe
C02,18,I,NongNghiep_MoiTruong_ThuySan
A00,17.5,R,KyThuat_CongNghe
A00,23.6,S,XaHoiNhanVan
C01,22.35,C,Luat_KinhTe
C02,21.35,I,KhoaHocTuNhien
A00,16.8,I,NongNghiep_MoiTruong_ThuySan
C01,20.85,E,Luat_KinhTe
C02,18.45,I,KhoaHocTuNhien
C00,18.35,S,XaHoiNhanVan
A00,26,S,XaHoiNhanVan
C01,26.5,S,XaHoiNhanVan
C02,25.5,S,XaHoiNhanVan
A00,20,C,KyThuat_CongNghe
C01,23.5,S,XaHoiNhanVan
C02,22,E,Luat_KinhTe
A01,27.25,S,XaHoiNhanVan
A00,15.6,I,NongNghiep_MoiTruong_ThuySan
C01,19.6,R,KyThuat_CongNghe
C02,20,I,KhoaHocTuNhien
C00,21.85,C,Luat_KinhTe
A00,21.35,I,CongNgheThongTin_TruyenThong
C01,20.85,E,Luat_KinhTe
C02,22.5,C,Luat_KinhTe
A00,24.75,S,XaHoiNhanVan
C01,26.5,S,XaHoiNhanVan
C02,23.75,S,XaHoiNhanVan
B00,18.6,R,KyThuat_CongNghe
A00,20,C,KyThuat_CongNghe
C01,21.75,E,Luat_KinhTe
C02,22,E,Luat_KinhTe
C00,26.1,S,XaHoiNhanVan
A00,22.1,E,Luat_KinhTe
C01,23.35,S,XaHoiNhanVan
C02,22.35,E,Luat_KinhTe
A00,24,S,XaHoiNhanVan
C01,23.5,S,XaHoiNhanVan
C02,23.5,S,XaHoiNhanVan
C00,21.25,E,Luat_KinhTe
A00,28,S,XaHoiNhanVan
C01,25.5,S,XaHoiNhanVan
C02,26,S,XaHoiNhanVan
A00,18,R,KyThuat_CongNghe
C01,20.5,I,KyThuat_CongNghe
C02,19.25,I,KhoaHocTuNhien
D01,17.83,I,NongNghiep_MoiTruong_ThuySan
D01,21.42,C,CongNgheThongTin_TruyenThong
C00,19.1,C,Luat_KinhTe
A00,24.25,S,XaHoiNhanVan
C01,23.25,S,XaHoiNhanVan
C02,21.5,C,Luat_KinhTe
A00,19.5,C,KyThuat_CongNghe
C01,22,E,Luat_KinhTe
C02,20.25,I,KhoaHocTuNhien
C02,15.75,I,NongNghiep_MoiTruong_ThuySan
A00,18.45,C,KyThuat_CongNghe
C01,20.45,C,KyThuat_CongNghe
C02,17.6,I,NongNghiep_MoiTruong_ThuySan
A00,24.5,S,XaHoiNhanVan
C01,24,S,XaHoiNhanVan
C02,23.25,S,XaHoiNhanVan
A00,19.85,R,KyThuat_CongNghe
C01,24,S,XaHoiNhanVan
C02,21.1,I,KhoaHocTuNhien
A00,20.6,I,KhoaHocTuNhien
C01,21.1,C,Luat_KinhTe
C02,20.75,I,KhoaHocTuNhien
D01,20.25,I,KhoaHocTuNhien
A00,22.5,C,Luat_KinhTe
C01,21.5,C,Luat_KinhTe
C02,21,I,KhoaHocTuNhien
A00,15.45,I,NongNghiep_MoiTruong_ThuySan
C01,17.7,R,KyThuat_CongNghe
C02,16.85,I,NongNghiep_MoiTruong_ThuySan
A00,21.75,C,CongNgheThongTin_TruyenThong
C01,22.25,E,Luat_KinhTe
C02,22.5,E,Luat_KinhTe
C00,19.45,C,Luat_KinhTe
C00,22,C,Luat_KinhTe
A00,16.35,I,NongNghiep_MoiTruong_ThuySan
C01,21.25,E,Luat_KinhTe
C02,17.6,I,NongNghiep_MoiTruong_ThuySan
A00,25.25,S,XaHoiNhanVan
C01,25.25,S,XaHoiNhanVan
C02,24,S,XaHoiNhanVan
A00,17,I,NongNghiep_MoiTruong_ThuySan
C01,18,I,KyThuat_CongNghe
C02,17.75,I,NongNghiep_MoiTruong_ThuySan
A00,26.25,S,XaHoiNhanVan
C01,27,S,XaHoiNhanVan
C02,24.25,S,XaHoiNhanVan
A00,22,C,Luat_KinhTe
C01,23.5,S,XaHoiNhanVan
C02,22.5,C,Luat_KinhTe
A00,27,S,XaHoiNhanVan
C01,25.5,S,XaHoiNhanVan
C02,24.5,S,XaHoiNhanVan
C01,15.1,I,KyThuat_CongNghe
C02,15,I,NongNghiep_MoiTruong_ThuySan
C00,22.5,C,Luat_KinhTe
A00,19.75,R,KyThuat_CongNghe
C01,20.75,C,Luat_KinhTe
C02,19.75,I,KhoaHocTuNhien
A00,20.6,I,KhoaHocTuNhien
C01,20.35,I,KyThuat_CongNghe
C02,21.35,I,KhoaHocTuNhien
A00,27.5,S,XaHoiNhanVan
C01,24.25,S,XaHoiNhanVan
C02,24.25,S,XaHoiNhanVan
A00,23.6,S,XaHoiNhanVan
C01,23.1,E,Luat_KinhTe
C02,22.85,C,Luat_KinhTe
D01,20.85,I,KhoaHocTuNhien
A00,19.25,C,KyThuat_CongNghe
