MaToHop,DiemToHop,NhomTinhCach,NhomNganh
D01,25.25,,NgoaiNgu
C01,23.25,E,Luat_KinhTe
D01,25.5,,NgoaiNgu
D01,18.6,,CongNgheThongTin_TruyenThong
D01,25.0,,SuPhamTinHoc
C01,26.25,,XaHoiNhanVan
D01,24.5,,SuPhamTiengPhap
D01,18.45,,CongNgheThongTin_TruyenThong
C02,25.75,E,Luat_KinhTe
D14,23.0,,SuPhamTiengPhap
A00,24.5,,NongNghiep_MoiTruong_ThuySan
D01,25.25,,SuPhamTiengPhap
A00,21.0,,NongNghiep_MoiTruong_ThuySan
C01,23.5,,KyThuat_CongNghe
D01,23.0,,SuPhamTiengPhap
C01,19.75,,KyThuat_CongNghe
D01,19.75,,KhoaHocTuNhien
C02,24.6,E,Luat_KinhTe
C01,25.5,,KyThuat_CongNghe
D01,24.5,,KhoaHocTuNhien
C02,25.75,,XaHoiNhanVan
C01,25.75,E,Luat_KinhTe
D01,23.5,,CongNgheThongTin_TruyenThong
D09,19.75,,XaHoiNhanVan
A00,26.5,,SuPhamKhoaHocTuNhien
D01,22.25,E,Luat_KinhTe
B00,27.75,,SuPhamKhoaHocTuNhien
A00,27.25,,SuPhamVatLy
D01,24.75,,SuPhamTinHoc
D01,25.0,,XaHoiNhanVan
A00,23.5,,NongNghiep_MoiTruong_ThuySan
C01,19.1,E,Luat_KinhTe
A01,20.25,,CongNgheThongTin_TruyenThong
D01,23.25,,NgoaiNgu
X01,20.85,E,Luat_KinhTe
D07,16.7,,KyThuat_CongNghe
A00,25.0,,SuPhamTinHoc
A00,28.5,,SuPhamHoaHoc
C01,25.5,,KyThuat_CongNghe
A00,25.75,,CongNgheThongTin_TruyenThong
D01,24.75,,SuPhamTinHoc
A00,27.25,,SuPhamHoaHoc
D01,20.6,,CongNgheThongTin_TruyenThong
C01,25.0,,KyThuat_CongNghe
A01,22.5,,KyThuat_CongNghe
D15,23.35,,NgoaiNgu
D09,23.0,,NgoaiNgu
A00,27.75,,KyThuat_CongNghe
C01,23.5,,XaHoiNhanVan
D14,27.25,,SuPhamTiengPhap
A01,19.6,,CongNgheThongTin_TruyenThong
D01,24.5,,SuPhamTiengPhap
C02,21.25,,NongNghiep_MoiTruong_ThuySan
D14,27.75,,SuPhamTiengPhap
D01,20.5,,NongNghiep_MoiTruong_ThuySan
A00,26.75,,SuPhamTinHoc
D01,26.0,,NgoaiNgu
X01,20.75,E,Luat_KinhTe
A00,24.5,,SuPhamTinHoc
A00,24.85,,NongNghiep_MoiTruong_ThuySan
D01,22.75,,SuPhamTiengPhap
A01,21.0,,XaHoiNhanVan
D15,23.0,,NgoaiNgu
C01,25.25,,KyThuat_CongNghe
A01,27.75,,SuPhamTinHoc
A00,24.25,,CongNgheThongTin_TruyenThong
D14,25.25,,SuPhamTiengPhap
A00,22.75,,KyThuat_CongNghe
B00,25.5,,KyThuat_CongNghe
B00,25.6,,SuPhamSinhHoc
C00,28.0,,GiaoDucCongDan
D01,23.75,,XaHoiNhanVan
A00,18.1,,KyThuat_CongNghe
D07,23.0,,NongNghiep_MoiTruong_ThuySan
D14,24.0,,SuPhamTiengPhap
D01,25.0,,SuPhamTinHoc
D07,28.5,,SuPhamToanHoc
A00,27.5,,SuPhamTinHoc
A00,24.25,,KyThuat_CongNghe
D01,26.0,,NgoaiNgu
A00,26.25,,SuPhamTinHoc
C02,22.0,,KhoaHocTuNhien
D01,21.25,,CongNgheThongTin_TruyenThong
D09,23.25,,NgoaiNgu
C01,24.25,,KyThuat_CongNghe
A00,21.5,,CongNgheThongTin_TruyenThong
A00,26.25,,GiaoDucTieuHoc
D14,23.25,,SuPhamTiengPhap
D14,26.5,,SuPhamTiengPhap
D01,21.75,,KhoaHocTuNhien
B00,25.0,,NongNghiep_MoiTruong_ThuySan
C02,17.25,,NongNghiep_MoiTruong_ThuySan
D01,22.75,,KhoaHocTuNhien
D01,24.75,,KhoaHocTuNhien
B00,26.0,,SuPhamSinhHoc
C01,22.0,,KyThuat_CongNghe
A00,27.75,,SuPhamToanHoc
A01,17.35,,KyThuat_CongNghe
D01,24.5,,SuPhamTinHoc
D15,27.1,,NgoaiNgu
A01,21.0,,KhoaHocTuNhien
D01,24.75,,SuPhamTinHoc
D14,24.25,,NgoaiNgu
D09,24.75,,XaHoiNhanVan
C02,24.75,E,Luat_KinhTe
D01,23.5,,NgoaiNgu
D01,25.25,,NgoaiNgu
B00,26.25,,SuPhamKhoaHocTuNhien
D01,23.5,,SuPhamTiengPhap
B00,23.85,,NongNghiep_MoiTruong_ThuySan
D01,21.75,,NongNghiep_MoiTruong_ThuySan
D01,24.0,,SuPhamTiengPhap
C01,18.0,,KyThuat_CongNghe
C01,19.35,,KyThuat_CongNghe
A01,23.6,E,Luat_KinhTe
D15,24.5,,NgoaiNgu
D01,23.25,,SuPhamTiengPhap
D01,24.75,,SuPhamTinHoc
A00,27.1,,GiaoDucTieuHoc
A01,26.25,,XaHoiNhanVan
C01,25.25,,KyThuat_CongNghe
C02,23.5,,XaHoiNhanVan
D01,17.35,,KhoaHocTuNhien
C02,23.0,E,Luat_KinhTe
A01,18.3,,KyThuat_CongNghe
D15,20.75,,XaHoiNhanVan
D01,26.0,,SuPhamTiengPhap
C01,24.83,,KyThuat_CongNghe
D01,25.5,,NgoaiNgu
A00,26.25,,CongNgheThongTin_TruyenThong
D01,22.75,,SuPhamTiengPhap
A00,27.25,,SuPhamKhoaHocTuNhien
A00,26.0,,SuPhamTinHoc
D14,25.5,,NgoaiNgu
D14,23.5,,SuPhamTiengPhap
A00,23.75,E,Luat_KinhTe
D01,23.0,,CongNgheThongTin_TruyenThong
D14,21.1,,XaHoiNhanVan
A00,27.35,,SuPhamVatLy
D01,26.75,,SuPhamTinHoc
C01,22.0,,KyThuat_CongNghe
A00,20.0,,CongNgheThongTin_TruyenThong
C00,28.5,,SuPhamLichSuDiaLy
C02,25.0,E,Luat_KinhTe
C01,26.5,,XaHoiNhanVan
C02,25.25,,NongNghiep_MoiTruong_ThuySan
D01,16.0,,NongNghiep_MoiTruong_ThuySan
D01,20.0,,NongNghiep_MoiTruong_ThuySan
B00,24.25,,KhoaHocTuNhien
C01,24.6,E,Luat_KinhTe
D01,26.0,,SuPhamTiengPhap
C01,25.0,,XaHoiNhanVan
C01,24.75,,KyThuat_CongNghe
A01,27.75,,XaHoiNhanVan
D01,24.75,E,Luat_KinhTe
C01,24.0,,KyThuat_CongNghe
D15,23.5,,NgoaiNgu
C01,20.25,,KyThuat_CongNghe
D15,25.25,,NgoaiNgu
X01,19.1,,XaHoiNhanVan
D14,20.75,,XaHoiNhanVan
A00,23.75,,KyThuat_CongNghe
C01,24.0,,KyThuat_CongNghe
D15,24.0,,NgoaiNgu
D01,19.75,,XaHoiNhanVan
X25,22.0,,NongNghiep_MoiTruong_ThuySan
C01,23.0,,KyThuat_CongNghe
A01,24.7,,SuPhamTinHoc
D01,22.75,,SuPhamTiengPhap
C01,22.1,,XaHoiNhanVan
D01,24.25,,SuPhamTiengPhap
A01,23.25,,CongNgheThongTin_TruyenThong
D01,23.25,,SuPhamTiengPhap
D01,19.85,E,Luat_KinhTe
A01,23.75,,NongNghiep_MoiTruong_ThuySan
C02,22.85,,KhoaHocTuNhien
D01,23.75,E,Luat_KinhTe
X70,24.0,,XaHoiNhanVan
A01,21.25,,NongNghiep_MoiTruong_ThuySan
A01,24.25,,XaHoiNhanVan
C00,27.75,,GiaoDucCongDan
C02,21.5,,KhoaHocTuNhien
D01,24.5,,NongNghiep_MoiTruong_ThuySan
D01,19.75,,CongNgheThongTin_TruyenThong
C01,22.25,,KyThuat_CongNghe
D07,20.75,,NongNghiep_MoiTruong_ThuySan
A00,28.5,,SuPhamToanHoc
D14,24.85,,NgoaiNgu
A01,19.25,,KhoaHocTuNhien
A01,27.75,,SuPhamKhoaHocTuNhien
X01,20.0,,XaHoiNhanVan
D15,28.75,,SuPhamTiengAnh
D01,25.0,,NgoaiNgu
C01,21.25,,KyThuat_CongNghe
A00,26.5,,SuPhamKhoaHocTuNhien
C01,23.6,,KyThuat_CongNghe
A01,19.2,,NongNghiep_MoiTruong_ThuySan
D01,25.0,,SuPhamTinHoc
C01,21.75,E,Luat_KinhTe
C01,22.75,,KyThuat_CongNghe
D01,24.75,,SuPhamTinHoc
D01,25.0,,SuPhamTiengPhap
D01,23.25,E,Luat_KinhTe
A01,19.5,,KhoaHocTuNhien
X25,15.6,,NongNghiep_MoiTruong_ThuySan
D14,25.25,,NgoaiNgu
A00,28.0,,SuPhamToanHoc
C01,24.75,,XaHoiNhanVan
D01,22.0,,CongNgheThongTin_TruyenThong
C01,23.25,E,Luat_KinhTe
A00,17.5,,KyThuat_CongNghe
D14,23.75,,NgoaiNgu
A00,17.35,,KyThuat_CongNghe
A00,19.0,E,Luat_KinhTe
D01,24.25,,NgoaiNgu
A01,27.75,,SuPhamToanHoc
C01,22.35,,KyThuat_CongNghe
D01,22.5,,CongNgheThongTin_TruyenThong
D01,18.1,,NongNghiep_MoiTruong_ThuySan
C01,23.75,,KyThuat_CongNghe
D01,23.25,,SuPhamTiengPhap
A01,21.85,,CongNgheThongTin_TruyenThong
A00,24.5,,SuPhamTinHoc
D01,19.5,,KhoaHocTuNhien
D01,25.0,,CongNgheThongTin_TruyenThong
A00,28.25,,SuPhamToanHoc
C01,18.6,,KyThuat_CongNghe
A01,20.25,E,Luat_KinhTe
A00,24.0,,KhoaHocTuNhien
C01,26.0,,XaHoiNhanVan
C02,26.25,,NongNghiep_MoiTruong_ThuySan
C01,22.0,E,Luat_KinhTe
A00,26.25,,SuPhamTinHoc
D01,25.75,,NongNghiep_MoiTruong_ThuySan
D01,26.5,,GiaoDucTieuHoc
D14,23.25,,SuPhamTiengPhap
A00,24.75,E,Luat_KinhTe
A00,25.0,,SuPhamTinHoc
A00,27.0,,SuPhamKhoaHocTuNhien
C01,22.0,E,Luat_KinhTe
C01,26.5,,GiaoDucTieuHoc
D01,18.75,,XaHoiNhanVan
D14,23.35,,NgoaiNgu
A01,20.6,E,Luat_KinhTe
C01,22.25,,KyThuat_CongNghe
D15,23.75,,NgoaiNgu
D14,24.25,,SuPhamTiengPhap
C02,23.5,E,Luat_KinhTe
D14,22.75,,SuPhamTiengPhap
D01,24.5,,CongNgheThongTin_TruyenThong
D14,20.75,,XaHoiNhanVan
C01,20.25,,KyThuat_CongNghe
C00,22.75,,XaHoiNhanVan
A00,19.25,E,Luat_KinhTe
B00,27.75,,KhoaHocTuNhien
X01,23.25,,XaHoiNhanVan
D01,22.75,,SuPhamTiengPhap
D01,19.5,,NongNghiep_MoiTruong_ThuySan
D15,26.0,,NgoaiNgu
D01,19.0,,CongNgheThongTin_TruyenThong
D01,22.75,E,Luat_KinhTe
C01,23.0,,KyThuat_CongNghe
C01,26.75,,GiaoDucTieuHoc
D01,19.25,,NongNghiep_MoiTruong_ThuySan
D01,25.75,,NgoaiNgu
A01,28.0,,SuPhamKhoaHocTuNhien
A00,18.0,,KyThuat_CongNghe
B00,26.85,,SuPhamSinhHoc
D01,23.0,,NgoaiNgu
A00,26.75,,SuPhamTinHoc
D01,26.0,,NgoaiNgu
D01,17.75,,CongNgheThongTin_TruyenThong
B00,26.75,,SuPhamSinhHoc
D01,24.25,,NongNghiep_MoiTruong_ThuySan
A00,21.85,,XaHoiNhanVan
C01,18.7,,KyThuat_CongNghe
D01,23.75,,SuPhamTiengPhap
C01,20.0,E,Luat_KinhTe
D01,20.5,,NongNghiep_MoiTruong_ThuySan
D01,21.25,,CongNgheThongTin_TruyenThong
D01,24.5,,SuPhamTinHoc
C01,21.75,,XaHoiNhanVan
X01,19.85,E,Luat_KinhTe
A01,22.0,E,Luat_KinhTe
D07,19.35,,KyThuat_CongNghe
D01,23.5,,SuPhamTiengPhap
D01,22.5,,CongNgheThongTin_TruyenThong
C01,28.0,,GiaoDucTieuHoc
A00,23.5,,CongNgheThongTin_TruyenThong
D01,23.0,,NgoaiNgu
B00,15.85,,KyThuat_CongNghe
D01,24.0,,NgoaiNgu
A00,19.0,,KyThuat_CongNghe
A00,24.6,,KhoaHocTuNhien
D01,21.25,,CongNgheThongTin_TruyenThong
D01,17.75,,NongNghiep_MoiTruong_ThuySan
C01,24.5,,KyThuat_CongNghe
D01,21.5,,NongNghiep_MoiTruong_ThuySan
B00,26.5,,NongNghiep_MoiTruong_ThuySan
C02,21.1,,XaHoiNhanVan
A00,18.0,,KyThuat_CongNghe
C01,26.5,,KyThuat_CongNghe
D01,18.5,E,Luat_KinhTe
A01,18.35,,KhoaHocTuNhien
D01,24.0,E,Luat_KinhTe
D14,23.0,,SuPhamTiengPhap
A01,26.5,,SuPhamKhoaHocTuNhien
D01,25.25,,SuPhamTiengPhap
D01,24.25,,NongNghiep_MoiTruong_ThuySan
C01,20.25,E,Luat_KinhTe
C02,23.5,,NongNghiep_MoiTruong_ThuySan
C02,24.0,,NongNghiep_MoiTruong_ThuySan
C01,22.25,,KyThuat_CongNghe
C01,23.75,E,Luat_KinhTe
A00,24.75,,KyThuat_CongNghe
A01,19.25,,KhoaHocTuNhien
A00,24.25,,KyThuat_CongNghe
D01,24.25,,CongNgheThongTin_TruyenThong
D01,25.25,,SuPhamTinHoc
A01,23.0,,XaHoiNhanVan
D01,23.25,,CongNgheThongTin_TruyenThong
A01,22.0,,KhoaHocTuNhien
A00,27.5,,SuPhamHoaHoc
D01,21.0,,KhoaHocTuNhien
D01,24.25,,SuPhamTiengPhap
D01,20.5,,KhoaHocTuNhien
C00,20.75,E,Luat_KinhTe
C01,22.0,,KyThuat_CongNghe
D01,23.0,E,Luat_KinhTe
D01,22.85,,NongNghiep_MoiTruong_ThuySan
A00,27.25,,SuPhamTinHoc
D14,23.5,,NgoaiNgu
A00,25.5,,SuPhamTinHoc
C01,22.6,,KyThuat_CongNghe
D01,24.5,,SuPhamTiengPhap
D01,22.75,,SuPhamTiengPhap
A00,25.0,,SuPhamTinHoc
C02,21.75,,KhoaHocTuNhien
D01,24.5,,SuPhamTiengPhap
D01,27.75,,GiaoDucTieuHoc
D01,23.25,,NgoaiNgu
D01,18.75,,CongNgheThongTin_TruyenThong
D01,19.6,,NongNghiep_MoiTruong_ThuySan
D01,17.75,,CongNgheThongTin_TruyenThong
A00,27.75,,SuPhamToanHoc
D09,18.5,,XaHoiNhanVan
D01,23.75,,NgoaiNgu
C01,22.5,,KyThuat_CongNghe
X25,25.25,,NongNghiep_MoiTruong_ThuySan
D01,22.75,,XaHoiNhanVan
A00,21.25,,KhoaHocTuNhien
D01,26.0,,SuPhamTiengPhap
D01,26.25,,GiaoDucTieuHoc
B00,28.0,,SuPhamKhoaHocTuNhien
C01,17.75,,KyThuat_CongNghe
A00,22.35,,CongNgheThongTin_TruyenThong
D14,22.75,,SuPhamTiengPhap
D01,23.0,,KhoaHocTuNhien
A01,20.25,,NongNghiep_MoiTruong_ThuySan
D01,24.35,,NgoaiNgu
D01,23.5,,NgoaiNgu
D14,24.5,,NgoaiNgu
C01,24.75,,KyThuat_CongNghe
C01,24.5,,KyThuat_CongNghe
D01,25.5,,SuPhamTinHoc
A00,25.0,,SuPhamTinHoc
C00,19.0,E,Luat_KinhTe
A01,17.5,,KyThuat_CongNghe
B00,25.75,,SuPhamSinhHoc
A01,24.5,,SuPhamTinHoc
A01,20.85,,NongNghiep_MoiTruong_ThuySan
A00,27.75,,SuPhamKhoaHocTuNhien
A00,24.75,,CongNgheThongTin_TruyenThong
C01,22.5,,XaHoiNhanVan
A00,26.75,,GiaoDucTieuHoc
C01,22.25,E,Luat_KinhTe
D01,23.0,,CongNgheThongTin_TruyenThong
C02,21.75,,NongNghiep_MoiTruong_ThuySan
D14,25.25,,SuPhamTiengPhap
A01,24.5,,SuPhamTinHoc
A00,28.25,,GiaoDucTieuHoc
A01,20.75,,KhoaHocTuNhien
D01,24.5,,SuPhamTiengPhap
D01,24.25,,NgoaiNgu
B00,23.0,,KyThuat_CongNghe
D15,23.5,,NgoaiNgu
C02,27.25,E,Luat_KinhTe
C01,24.25,,XaHoiNhanVan
B00,27.25,,SuPhamKhoaHocTuNhien
D14,26.0,,NgoaiNgu
B00,16.2,,NongNghiep_MoiTruong_ThuySan
C01,22.0,E,Luat_KinhTe
D01,18.35,,NongNghiep_MoiTruong_ThuySan
X06,23.25,,CongNgheThongTin_TruyenThong
X01,18.0,,XaHoiNhanVan
D14,24.75,,NgoaiNgu
C02,24.75,,NongNghiep_MoiTruong_ThuySan
C02,17.75,,NongNghiep_MoiTruong_ThuySan
A01,22.5,,KyThuat_CongNghe
D01,23.75,,SuPhamTiengPhap
C01,20.75,,KyThuat_CongNghe
A00,27.75,,GiaoDucTieuHoc
D01,21.0,,CongNgheThongTin_TruyenThong
C01,23.75,,KyThuat_CongNghe
A00,17.85,,CongNgheThongTin_TruyenThong
D01,26.25,,SuPhamTiengPhap
A00,22.5,,CongNgheThongTin_TruyenThong
C00,18.85,E,Luat_KinhTe
D14,25.5,,SuPhamTiengPhap
A00,26.5,,SuPhamTinHoc
D14,25.1,,NgoaiNgu
A00,26.25,,KhoaHocTuNhien
C01,20.0,,XaHoiNhanVan
A00,20.1,E,Luat_KinhTe
D01,24.5,,SuPhamTinHoc
C02,19.5,,NongNghiep_MoiTruong_ThuySan
D14,26.0,,SuPhamTiengPhap
C01,20.5,,KyThuat_CongNghe
A00,18.0,,CongNgheThongTin_TruyenThong
B00,23.0,,NongNghiep_MoiTruong_ThuySan
A01,25.25,,SuPhamTinHoc
A01,19.25,,NongNghiep_MoiTruong_ThuySan
A01,22.0,,CongNgheThongTin_TruyenThong
D01,19.45,,XaHoiNhanVan
D01,26.5,,NgoaiNgu
D01,19.25,,CongNgheThongTin_TruyenThong
A00,19.0,,KyThuat_CongNghe
D14,26.0,,NgoaiNgu
A00,28.0,,KhoaHocTuNhien
D01,21.0,,CongNgheThongTin_TruyenThong
C02,21.75,,XaHoiNhanVan
A00,26.35,,KyThuat_CongNghe
D01,21.0,,XaHoiNhanVan
C02,22.75,,NongNghiep_MoiTruong_ThuySan
A00,23.35,,KyThuat_CongNghe
A01,18.5,,CongNgheThongTin_TruyenThong
D14,23.25,,SuPhamTiengPhap
A01,26.25,,SuPhamTinHoc
A00,20.5,,NongNghiep_MoiTruong_ThuySan
D01,21.75,,KhoaHocTuNhien
A00,22.0,,CongNgheThongTin_TruyenThong
D14,26.0,,SuPhamTiengPhap
X01,18.75,,XaHoiNhanVan
X01,22.5,,XaHoiNhanVan
D14,23.5,,SuPhamTiengPhap
D01,24.75,,NgoaiNgu
C00,26.75,E,Luat_KinhTe
D14,23.75,,NgoaiNgu
A01,23.0,,KhoaHocTuNhien
D07,19.25,,KhoaHocTuNhien
A01,22.25,,CongNgheThongTin_TruyenThong
D01,25.25,,SuPhamTiengPhap
D14,23.0,,NgoaiNgu
D01,19.75,,KhoaHocTuNhien
D01,21.1,,NongNghiep_MoiTruong_ThuySan
D01,20.1,,KhoaHocTuNhien
D01,24.25,,NgoaiNgu
D07,18.5,,NongNghiep_MoiTruong_ThuySan
D01,19.5,,CongNgheThongTin_TruyenThong
D01,24.25,,SuPhamTiengPhap
D01,19.0,,XaHoiNhanVan
C02,21.5,,NongNghiep_MoiTruong_ThuySan
A00,23.75,E,Luat_KinhTe
A00,26.5,,SuPhamKhoaHocTuNhien
A00,22.75,,KhoaHocTuNhien
D01,24.5,,SuPhamTinHoc
D01,18.35,,NongNghiep_MoiTruong_ThuySan
D01,26.25,,NgoaiNgu
C01,25.5,,KyThuat_CongNghe
A00,20.25,,XaHoiNhanVan
A01,25.5,,KyThuat_CongNghe
A00,25.0,,SuPhamTinHoc
D01,24.5,,SuPhamTinHoc
A00,23.5,,KhoaHocTuNhien
D01,24.5,,SuPhamTiengPhap
D01,24.0,,NgoaiNgu
D01,24.0,,SuPhamTiengPhap
X01,19.35,E,Luat_KinhTe
D14,23.75,,NgoaiNgu
D01,25.0,,NgoaiNgu
D01,22.0,,CongNgheThongTin_TruyenThong
D15,23.25,,NgoaiNgu
C01,21.5,E,Luat_KinhTe
C01,21.5,,XaHoiNhanVan
D01,23.75,,NgoaiNgu
C02,22.6,,KhoaHocTuNhien
D01,21.25,,CongNgheThongTin_TruyenThong
D01,21.0,,NongNghiep_MoiTruong_ThuySan
D09,25.75,,NgoaiNgu
D01,18.75,,KhoaHocTuNhien
C02,21.5,E,Luat_KinhTe
D01,23.75,,NgoaiNgu
C02,21.25,,KhoaHocTuNhien
D14,24.25,,NgoaiNgu
D01,20.75,E,Luat_KinhTe
D14,22.85,,SuPhamTiengPhap
X01,20.75,,XaHoiNhanVan
A00,28.25,,GiaoDucTieuHoc
D01,25.75,,CongNgheThongTin_TruyenThong
D14,24.0,,NgoaiNgu
A00,21.1,,KyThuat_CongNghe
C01,25.0,E,Luat_KinhTe
A00,28.5,,SuPhamHoaHoc
X25,20.25,,NongNghiep_MoiTruong_ThuySan
X74,24.0,,XaHoiNhanVan
A01,24.5,,SuPhamTinHoc
D01,20.5,E,Luat_KinhTe
A00,15.95,,KyThuat_CongNghe
A00,17.7,,KyThuat_CongNghe
D09,23.5,,NgoaiNgu
C01,17.75,,KyThuat_CongNghe
D01,26.25,,SuPhamTiengPhap
D01,25.0,,SuPhamTinHoc
D01,20.0,,KhoaHocTuNhien
D01,25.25,,NgoaiNgu
D14,18.1,,XaHoiNhanVan
A00,16.5,,KyThuat_CongNghe
X25,21.1,,XaHoiNhanVan
D01,24.5,,NgoaiNgu
A00,24.5,E,Luat_KinhTe
D01,24.5,,SuPhamTiengPhap
C01,26.5,,GiaoDucTieuHoc
C02,23.5,E,Luat_KinhTe
A01,24.0,,CongNgheThongTin_TruyenThong
D01,24.25,,SuPhamTiengPhap
D01,24.25,,CongNgheThongTin_TruyenThong
D01,25.25,,KhoaHocTuNhien
A01,25.25,,CongNgheThongTin_TruyenThong
A00,17.85,,NongNghiep_MoiTruong_ThuySan
D15,25.5,,NgoaiNgu
D15,25.25,,NgoaiNgu
B00,26.25,,SuPhamKhoaHocTuNhien
A00,28.0,,SuPhamHoaHoc
D01,22.0,,NongNghiep_MoiTruong_ThuySan
A01,23.0,,CongNgheThongTin_TruyenThong
D01,25.0,,SuPhamTiengPhap
C01,18.75,,XaHoiNhanVan
D14,23.35,,SuPhamTiengPhap
C02,23.0,,KhoaHocTuNhien
C01,20.0,E,Luat_KinhTe
D01,18.75,,CongNgheThongTin_TruyenThong
D14,24.75,,SuPhamTiengPhap
A00,22.75,,CongNgheThongTin_TruyenThong
A00,18.5,E,Luat_KinhTe
D01,20.0,E,Luat_KinhTe
C00,22.5,E,Luat_KinhTe
B00,25.75,,SuPhamSinhHoc
D01,24.75,,NgoaiNgu
D01,16.1,,NongNghiep_MoiTruong_ThuySan
D14,23.75,,SuPhamTiengPhap
D14,27.75,,SuPhamTiengAnh
D01,23.85,,NongNghiep_MoiTruong_ThuySan
D14,23.5,,SuPhamTiengPhap
A00,28.5,,SuPhamHoaHoc
D07,24.75,,SuPhamTinHoc
A00,24.0,,KhoaHocTuNhien
C01,16.85,,KyThuat_CongNghe
D14,24.25,,SuPhamTiengPhap
X01,22.6,E,Luat_KinhTe
C01,25.5,E,Luat_KinhTe
C01,20.35,E,Luat_KinhTe
A01,26.5,,SuPhamTinHoc
X01,24.1,,XaHoiNhanVan
C02,24.0,,NongNghiep_MoiTruong_ThuySan
D01,23.75,,NgoaiNgu
D01,24.0,,CongNgheThongTin_TruyenThong
C01,20.0,E,Luat_KinhTe
A00,25.0,,SuPhamTinHoc
C01,17.2,,KyThuat_CongNghe
A01,22.85,,KyThuat_CongNghe
A00,26.0,,KhoaHocTuNhien
D15,22.1,,XaHoiNhanVan
D01,21.85,,CongNgheThongTin_TruyenThong
C02,21.0,E,Luat_KinhTe
B00,29.0,,SuPhamKhoaHocTuNhien
A00,19.6,,CongNgheThongTin_TruyenThong
D14,26.75,,SuPhamTiengPhap
B03,24.75,,KhoaHocTuNhien
D01,24.25,,NgoaiNgu
D01,18.1,,CongNgheThongTin_TruyenThong
A01,23.5,,CongNgheThongTin_TruyenThong
C01,21.6,E,Luat_KinhTe
A00,22.75,E,Luat_KinhTe
C02,23.0,,NongNghiep_MoiTruong_ThuySan
C00,24.75,,XaHoiNhanVan
D01,24.0,,SuPhamTiengPhap
A01,25.0,,SuPhamTinHoc
C01,24.75,E,Luat_KinhTe
A01,24.25,,CongNgheThongTin_TruyenThong
B03,26.75,,SuPhamSinhHoc
C02,23.35,,NongNghiep_MoiTruong_ThuySan
C01,22.0,E,Luat_KinhTe
D01,27.5,,SuPhamTinHoc
C01,23.25,,XaHoiNhanVan
C01,19.75,,KyThuat_CongNghe
A00,27.25,,SuPhamKhoaHocTuNhien
D09,24.5,,NgoaiNgu
B00,27.25,,SuPhamSinhHoc
C01,24.5,E,Luat_KinhTe
D01,25.75,,SuPhamTinHoc
D01,24.5,,SuPhamTiengPhap
D01,23.0,,CongNgheThongTin_TruyenThong
D01,20.75,E,Luat_KinhTe
A00,17.75,,KhoaHocTuNhien
B00,27.5,,SuPhamKhoaHocTuNhien
B00,18.5,,NongNghiep_MoiTruong_ThuySan
D01,20.75,,NongNghiep_MoiTruong_ThuySan
A00,21.75,,CongNgheThongTin_TruyenThong
D01,22.5,,KhoaHocTuNhien
C02,22.25,,NongNghiep_MoiTruong_ThuySan
C01,28.5,,XaHoiNhanVan
D01,24.5,,SuPhamTiengPhap
D01,24.0,,SuPhamTiengPhap
A01,19.25,,CongNgheThongTin_TruyenThong
A00,24.5,,SuPhamTinHoc
D01,23.25,,SuPhamTiengPhap
D01,24.25,,NgoaiNgu
C02,21.0,E,Luat_KinhTe
D01,22.25,,KhoaHocTuNhien
B03,26.75,,SuPhamSinhHoc
B00,21.75,,NongNghiep_MoiTruong_ThuySan
D01,22.5,,KhoaHocTuNhien
C01,24.25,,XaHoiNhanVan
C02,24.25,E,Luat_KinhTe
A00,21.6,,CongNgheThongTin_TruyenThong
A00,28.5,,GiaoDucTieuHoc
D07,25.0,,SuPhamTinHoc
A00,27.5,,SuPhamTinHoc
A01,24.25,,CongNgheThongTin_TruyenThong
C02,20.5,,NongNghiep_MoiTruong_ThuySan
D01,23.5,E,Luat_KinhTe
D14,24.75,,SuPhamTiengPhap
D15,27.0,,NgoaiNgu
A00,21.1,,CongNgheThongTin_TruyenThong
A01,18.5,,XaHoiNhanVan
X25,20.25,,XaHoiNhanVan
D01,22.75,,SuPhamTiengPhap
C01,23.0,,KyThuat_CongNghe
D14,24.5,,SuPhamTiengPhap
D15,24.25,,NgoaiNgu
C00,21.85,E,Luat_KinhTe
D14,23.25,,NgoaiNgu
D01,23.25,,NongNghiep_MoiTruong_ThuySan
A01,21.2,,CongNgheThongTin_TruyenThong
A00,27.5,,SuPhamKhoaHocTuNhien
A01,19.0,,NongNghiep_MoiTruong_ThuySan
X70,21.1,,XaHoiNhanVan
C02,24.5,,KhoaHocTuNhien
D01,22.5,,CongNgheThongTin_TruyenThong
A01,26.0,,SuPhamTinHoc
A00,23.5,,XaHoiNhanVan
D01,22.5,,NongNghiep_MoiTruong_ThuySan
A00,28.0,,SuPhamKhoaHocTuNhien
A00,19.45,,CongNgheThongTin_TruyenThong
D09,24.85,,NgoaiNgu
D01,16.0,,NongNghiep_MoiTruong_ThuySan
D14,24.5,,SuPhamTiengPhap
C02,24.5,,NongNghiep_MoiTruong_ThuySan
D01,22.85,,SuPhamTiengPhap
D01,25.0,,SuPhamTiengPhap
D01,23.75,,SuPhamTiengPhap
X01,23.0,E,Luat_KinhTe
A01,23.25,,CongNgheThongTin_TruyenThong
A00,21.25,,CongNgheThongTin_TruyenThong
B00,22.85,,KhoaHocTuNhien
C01,26.25,,GiaoDucTieuHoc
D01,23.75,,NgoaiNgu
